"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","yr_built","zipcode","lat","long"
"7625702967","20140609T000000","  398,000 ","3","2.5","1720","1715","2","No","No View","Average","7","2004","98136","47.5481","-122.384"
"1526300015","20140612T000000","  397,990 ","3","1","1180","11862","1","No","No View","Good","7","1948","98177","47.7153","-122.363"
"626049102","20150324T000000","  397,950 ","4","1.75","2360","8116","1","No","No View","Good","7","1916","98133","47.7635","-122.335"
"2968801510","20141113T000000","  397,950 ","4","1.75","2120","7620","2","No","No View","Average","8","1971","98166","47.457","-122.346"
"121059038","20150324T000000","  397,900 ","3","2.75","2500","35245","1","No","No View","Average","7","2000","98042","47.3414","-122.117"
"3223059015","20150410T000000","  397,500 ","3","2.5","1860","44093","1","No","No View","Average","7","1978","98055","47.4381","-122.188"
"1455100116","20150202T000000","  397,500 ","3","1.25","1510","13737","1","No","Good","Good","6","1961","98125","47.7289","-122.283"
"2201500185","20140808T000000","  397,500 ","3","1","1030","10480","1","No","No View","Good","7","1954","98006","47.5742","-122.139"
"1561900330","20150306T000000","  397,500 ","4","3","2350","9952","1","No","No View","Average","9","1989","98031","47.4194","-122.211"
"7201800300","20140909T000000","  397,500 ","3","1.75","1300","8480","1","No","No View","Average","7","1969","98052","47.6991","-122.13"
"2591830350","20140820T000000","  397,500 ","3","2","2130","8225","1","No","No View","Good","8","1987","98058","47.4396","-122.162"
"4123840050","20140630T000000","  397,500 ","4","2.5","2570","7859","2","No","No View","Average","8","1992","98038","47.3736","-122.045"
"1727500340","20140614T000000","  397,500 ","3","2","1510","6710","1","No","No View","Average","7","1972","98034","47.7193","-122.216"
"6046400465","20141028T000000","  397,500 ","3","1","1480","5100","1.5","No","No View","Average","7","1938","98103","47.6915","-122.348"
"7750500275","20140807T000000","  397,500 ","4","1.75","2220","4760","1","No","No View","Average","7","1918","98106","47.5215","-122.348"
"993001342","20140808T000000","  397,500 ","3","2.25","1430","1383","3","No","No View","Average","8","2005","98103","47.6917","-122.341"
"1934800133","20140711T000000","  397,500 ","3","2.5","1470","1256","2","No","No View","Average","8","2006","98122","47.6033","-122.309"
"3320000212","20141006T000000","  397,500 ","3","2.25","1350","980","2","No","No View","Average","8","2007","98144","47.5998","-122.312"
"1515910290","20140825T000000","  397,450 ","4","2.5","2650","9451","2","No","No View","Good","8","1993","98042","47.3693","-122.129"
"5652600556","20141028T000000","  397,380 ","2","1","1030","5072","1","No","No View","Average","6","1924","98115","47.6962","-122.294"
"1320069179","20141104T000000","  397,000 ","3","2","1710","134489","1","No","Average","Very Good","7","1952","98022","47.2207","-121.984"
"3226049080","20150224T000000","  397,000 ","2","1","1030","12350","1.5","No","No View","Average","7","1942","98115","47.6984","-122.324"
"9477000650","20141119T000000","  397,000 ","3","1.75","1640","11730","1","No","No View","Very Good","7","1967","98034","47.7351","-122.189"
"7787110510","20140620T000000","  397,000 ","4","2.5","2320","11717","2","No","No View","Average","8","1997","98045","47.484","-121.78"
"7272001610","20150317T000000","  397,000 ","4","2.5","2201","9542","2","No","No View","Average","8","2006","98198","47.4002","-122.317"
"1761600050","20141231T000000","  397,000 ","3","2","1100","9165","1","No","No View","Good","7","1969","98034","47.7304","-122.231"
"3793501400","20140820T000000","  397,000 ","4","2.5","3000","8584","2","No","No View","Average","7","2003","98038","47.369","-122.032"
"3754700160","20140506T000000","  397,000 ","4","2","1440","7680","1","No","No View","Average","7","1971","98034","47.7245","-122.2"
"8024201795","20141117T000000","  397,000 ","2","1","1000","7664","1","No","Average","Average","7","1939","98115","47.7001","-122.311"
"6381500265","20140627T000000","  397,000 ","5","1","1170","6757","1","No","No View","Good","6","1944","98125","47.7332","-122.304"
"3056800230","20140820T000000","  397,000 ","4","2.5","1790","6590","2","No","No View","Average","7","2005","98059","47.4829","-122.128"
"5100402767","20141014T000000","  397,000 ","3","1","860","6380","1.5","No","No View","Good","7","1927","98115","47.6942","-122.315"
"3085001610","20140930T000000","  397,000 ","4","1.75","2020","6000","1","No","No View","Average","7","1959","98144","47.577","-122.302"
"9266700295","20141024T000000","  397,000 ","3","1.75","1340","5100","1","No","No View","Average","7","1953","98103","47.694","-122.348"
"3335000050","20140714T000000","  397,000 ","2","1.75","1610","4104","1","No","No View","Average","7","1996","98118","47.5565","-122.275"
"7133300044","20140629T000000","  397,000 ","3","3.5","1360","1275","2","No","No View","Average","8","2007","98144","47.5904","-122.315"
"8641500345","20141219T000000","  396,900 ","3","2","1360","3120","2","No","No View","Average","7","1989","98115","47.6943","-122.307"
"2619950400","20140714T000000","  396,800 ","4","2.5","2200","6018","2","No","No View","Average","8","2010","98019","47.7338","-121.966"
"8122600195","20140520T000000","  396,675 ","2","1","1730","6375","2","No","No View","Good","6","1945","98126","47.5357","-122.368"
"5469501830","20140624T000000","  396,500 ","3","2.5","2590","18980","1","No","No View","Good","10","1976","98042","47.3839","-122.153"
"1787600165","20140623T000000","  396,500 ","3","1.75","2390","7149","1","No","No View","Average","8","1955","98125","47.7244","-122.326"
"3524039196","20141112T000000","  396,500 ","3","1","1710","5110","1","No","No View","Average","7","1954","98126","47.5256","-122.379"
"2771101964","20140812T000000","  396,500 ","3","1.5","1360","1488","2","No","No View","Average","7","2003","98199","47.6526","-122.384"
"3424069215","20150217T000000","  396,480 ","3","1","1000","10800","1","No","No View","Average","7","1959","98027","47.52","-122.03"
"3424069066","20140521T000000","  396,450 ","3","1.75","1540","12446","1","No","No View","Very Good","8","1967","98027","47.5172","-122.027"
"3626079032","20140730T000000","  396,400 ","4","2.5","2120","215186","2","No","No View","Fair- Badly worn","7","1983","98014","47.701","-121.857"
"1775800800","20150224T000000","  396,000 ","3","1","1500","12616","1","No","No View","Average","7","1967","98072","47.7415","-122.101"
"5634500182","20140715T000000","  396,000 ","4","1.75","1970","12409","1","No","No View","Good","7","1968","98028","47.7489","-122.236"
"3815500165","20140911T000000","  396,000 ","5","2.75","2840","12253","1","No","No View","Average","7","1960","98028","47.7618","-122.253"
"3782400040","20150508T000000","  396,000 ","3","2.25","1680","9766","2","No","No View","Average","7","1989","98019","47.7341","-121.981"
"6190701112","20141125T000000","  396,000 ","3","1","1980","9540","1","No","No View","Average","7","1949","98133","47.7551","-122.353"
"8718500075","20141117T000000","  396,000 ","3","1.5","1300","8280","1","No","No View","Very Good","7","1956","98028","47.7403","-122.256"
"6150700264","20150224T000000","  396,000 ","3","1","1390","6160","1","No","No View","Good","7","1949","98133","47.7289","-122.338"
"1773100510","20140915T000000","  396,000 ","3","1.75","2340","5668","1","No","No View","Good","6","1941","98106","47.5588","-122.364"
"6638900550","20150407T000000","  396,000 ","1","1","630","5150","1","No","No View","Good","5","1954","98117","47.6923","-122.369"
"1588600177","20150225T000000","  396,000 ","4","1","1040","4420","1.5","No","No View","Average","6","1944","98117","47.6945","-122.368"
"2767604253","20150413T000000","  396,000 ","2","1.5","950","865","3","No","No View","Average","8","2006","98107","47.6714","-122.382"
"9578500920","20140910T000000","  395,950 ","5","3.5","2738","6031","2","No","No View","Average","8","2014","98023","47.2962","-122.35"
"1568100670","20150320T000000","  395,900 ","3","1.75","1880","8706","1","No","No View","Average","7","1927","98155","47.7362","-122.292"
"8138870060","20140813T000000","  395,825 ","2","2.5","1590","1679","2","No","No View","Average","8","2012","98029","47.5449","-122.011"
"7515000035","20150424T000000","  395,350 ","2","1","1060","5754","1","No","No View","Good","6","1917","98117","47.6931","-122.372"
"2207100255","20140515T000000","  395,300 ","3","1.5","1120","7000","1","No","No View","Average","7","1955","98007","47.5987","-122.146"
"3621059048","20141010T000000","  395,000 ","3","1.75","2030","217800","1","No","Average","Good","8","1977","98092","47.2618","-122.12"
"3223039149","20140709T000000","  395,000 ","4","2.75","1970","37026","1","No","No View","Good","8","1961","98070","47.4375","-122.446"
"7932600140","20140703T000000","  395,000 ","4","2.75","2640","35070","1.5","No","No View","Average","8","1963","98058","47.4242","-122.181"
"1523069086","20140605T000000","  395,000 ","3","1.75","1460","22651","1","No","No View","Good","7","1961","98027","47.4861","-122.03"
"203900690","20141223T000000","  395,000 ","4","2","1980","15354","1","No","No View","Average","7","1977","98053","47.638","-121.968"
"1775910460","20150313T000000","  395,000 ","3","2.5","1630","15200","1","No","No View","Average","7","1988","98072","47.7454","-122.103"
"6600220080","20150204T000000","  395,000 ","3","1.5","1280","15028","1","No","No View","Average","7","1982","98074","47.6304","-122.035"
"1875500060","20140731T000000","  395,000 ","3","2","1890","14040","2","No","No View","Average","7","1994","98019","47.7277","-121.962"
"2787720170","20140929T000000","  395,000 ","4","2.5","2130","11733","1","No","No View","Very Good","7","1969","98059","47.512","-122.16"
"1774000030","20150330T000000","  395,000 ","6","2.25","2950","11200","1","No","No View","Good","7","1970","98072","47.7476","-122.087"
"3814800280","20150417T000000","  395,000 ","4","2.5","2810","10951","2","No","No View","Average","8","2003","98092","47.3249","-122.187"
"126059018","20150108T000000","  395,000 ","4","2.25","1780","10748","2","No","No View","Good","8","1964","98072","47.762","-122.11"
"2927600105","20140703T000000","  395,000 ","5","1.75","1840","10453","1","No","Average","Average","8","1948","98166","47.4508","-122.368"
"9412200660","20140619T000000","  395,000 ","4","1","1980","10350","1","No","No View","Good","7","1968","98027","47.5226","-122.045"
"8564600080","20141106T000000","  395,000 ","3","2","1590","10229","1","No","No View","Average","7","1966","98034","47.7239","-122.227"
"5253300320","20141103T000000","  395,000 ","4","1.75","1950","10219","1","No","No View","Average","7","1962","98133","47.7492","-122.336"
"968000120","20141112T000000","  395,000 ","3","2","1470","10125","1","No","No View","Good","7","1962","98011","47.7751","-122.222"
"217700050","20141030T000000","  395,000 ","3","2.25","1780","9672","1","No","No View","Average","8","1960","98133","47.7774","-122.35"
"3919000030","20150420T000000","  395,000 ","5","2.5","2070","9600","1","No","No View","Average","7","1962","98146","47.4997","-122.364"
"3760100200","20141006T000000","  395,000 ","5","1.75","2100","9599","1","No","No View","Average","7","1961","98034","47.7097","-122.216"
"1561900180","20150311T000000","  395,000 ","3","2.5","2300","8938","2","No","No View","Average","9","1989","98031","47.4181","-122.211"
"7820000015","20150312T000000","  395,000 ","3","1.75","1400","8640","1","No","No View","Average","7","1962","98011","47.7659","-122.204"
"6305900300","20141013T000000","  395,000 ","4","2.5","2740","8336","2","No","No View","Good","9","1990","98031","47.3904","-122.176"
"6163901261","20140909T000000","  395,000 ","4","1","1440","8320","1.5","No","No View","Average","7","1946","98155","47.7529","-122.318"
"3996900555","20141017T000000","  395,000 ","4","2","1780","8149","1.5","No","No View","Good","7","1948","98155","47.745","-122.302"
"3876312620","20140924T000000","  395,000 ","4","1.75","1910","8117","1","No","No View","Average","7","1975","98072","47.7344","-122.173"
"6204400130","20140718T000000","  395,000 ","3","1.75","1620","8085","1","No","No View","Average","7","1976","98011","47.7349","-122.197"
"2781230230","20150204T000000","  395,000 ","4","3","2750","7965","2","No","No View","Average","9","2012","98038","47.3479","-122.028"
"7663700261","20141008T000000","  395,000 ","4","1.75","1960","7945","1","No","No View","Good","7","1946","98125","47.7326","-122.291"
"5727500019","20140605T000000","  395,000 ","4","3","1980","7931","1","No","No View","Good","7","1983","98133","47.7513","-122.334"
"4037000185","20140919T000000","  395,000 ","4","1.75","2060","7900","1","No","No View","Good","7","1957","98008","47.6028","-122.12"
"4402700593","20150428T000000","  395,000 ","2","1","1440","7808","1","No","No View","Good","7","1949","98133","47.7431","-122.336"
"1441800030","20140706T000000","  395,000 ","3","1.75","1480","7700","1","No","No View","Average","8","1975","98034","47.7225","-122.202"
"886000090","20150302T000000","  395,000 ","2","1","700","7457","1","No","No View","Average","6","1943","98108","47.5348","-122.295"
"6381500720","20141117T000000","  395,000 ","4","2","2240","7085","1.5","No","No View","Average","7","1944","98125","47.7309","-122.305"
"705000120","20150406T000000","  395,000 ","3","1","950","6951","1","No","No View","Good","7","1950","98125","47.7263","-122.3"
"2472920780","20141126T000000","  395,000 ","4","2.5","2250","6840","2","No","No View","Average","9","1987","98058","47.4398","-122.151"
"3626039279","20140805T000000","  395,000 ","2","1","960","6700","1","No","No View","Average","7","1951","98103","47.6955","-122.357"
"5100401315","20140709T000000","  395,000 ","2","1","930","6380","1","No","No View","Good","7","1940","98115","47.6915","-122.321"
"5101405604","20150428T000000","  395,000 ","1","1","900","6380","1","No","No View","Average","6","1947","98125","47.7019","-122.311"
"2345700260","20150406T000000","  395,000 ","5","2.5","2820","6305","2","No","No View","Average","8","2003","98003","47.2616","-122.296"
"8946700140","20141121T000000","  395,000 ","4","3","2500","6278","2","No","No View","Average","9","2002","98092","47.3325","-122.168"
"9265700005","20140822T000000","  395,000 ","3","1.75","1740","6220","1","No","No View","Good","6","1954","98177","47.762","-122.362"
"1005000240","20141219T000000","  395,000 ","2","1","1200","6014","1","No","No View","Good","6","1949","98118","47.5357","-122.28"
"3626039187","20150406T000000","  395,000 ","2","1","770","6000","1","No","No View","Average","6","1953","98117","47.6999","-122.364"
"3438503230","20141030T000000","  395,000 ","3","2.5","2510","5320","2","No","No View","Average","8","2005","98106","47.5374","-122.357"
"8122100905","20140624T000000","  395,000 ","4","1.75","1540","5120","1","No","No View","Very Good","6","1943","98126","47.5359","-122.372"
"7518502960","20150227T000000","  395,000 ","2","1","980","5100","1","No","No View","Good","6","1907","98117","47.6824","-122.38"
"1776460140","20140724T000000","  395,000 ","3","2.5","2130","5088","2","No","No View","Average","8","2011","98019","47.7329","-121.976"
"1776460110","20141223T000000","  395,000 ","4","2.75","2280","5013","2","No","No View","Average","8","2009","98019","47.7333","-121.976"
"8562890700","20140530T000000","  395,000 ","4","2.5","2910","5000","2","No","No View","Average","8","2002","98042","47.3782","-122.127"
"3543900380","20150409T000000","  395,000 ","3","1","1460","5000","1","No","No View","Good","7","1934","98115","47.6837","-122.32"
"9485750240","20141017T000000","  395,000 ","3","2.5","2310","4930","2","No","No View","Good","8","1989","98055","47.4512","-122.208"
"3959401880","20140820T000000","  395,000 ","2","2","1960","4018","1","No","No View","Very Good","7","1950","98108","47.5629","-122.32"
"3300701170","20140620T000000","  395,000 ","3","1","1500","4000","1","No","No View","Average","6","1925","98117","47.6921","-122.38"
"8819900449","20150508T000000","  395,000 ","2","1","1100","3975","1","No","No View","Average","7","1950","98105","47.6701","-122.286"
"1560870040","20150421T000000","  395,000 ","3","2.5","1960","3953","2","No","No View","Average","8","1999","98059","47.4904","-122.158"
"6084200080","20140528T000000","  395,000 ","3","2.5","2250","3757","2","No","No View","Average","7","2006","98059","47.4787","-122.129"
"339600110","20140923T000000","  395,000 ","3","2.5","1610","3755","2","No","No View","Average","7","1987","98052","47.6825","-122.097"
"2768301214","20141211T000000","  395,000 ","2","1","870","3121","1","No","No View","Good","7","1923","98107","47.6659","-122.369"
"6430500293","20141112T000000","  395,000 ","2","1.5","1010","3060","1","No","No View","Good","7","1918","98103","47.6897","-122.354"
"2771101251","20150326T000000","  395,000 ","1","1","790","3000","1","No","No View","Average","6","1953","98199","47.6544","-122.386"
"7550800916","20140602T000000","  395,000 ","1","1","730","3000","1","No","No View","Average","7","1911","98107","47.6741","-122.396"
"7177300090","20140520T000000","  395,000 ","3","1.5","1080","2940","1.5","No","No View","Good","7","1920","98115","47.6832","-122.304"
"6362900007","20140905T000000","  395,000 ","3","2","1500","2506","1","No","No View","Average","7","2003","98144","47.5962","-122.301"
"3389900800","20141022T000000","  395,000 ","2","1.75","1400","2500","1","No","No View","Very Good","7","1916","98116","47.5628","-122.391"
"6056100312","20140624T000000","  395,000 ","3","2.5","1600","1936","2","No","No View","Average","7","2007","98108","47.5629","-122.297"
"3629960680","20140926T000000","  395,000 ","2","2.25","1620","1841","2","No","No View","Average","8","2004","98029","47.5483","-122.004"
"6738700005","20140529T000000","  395,000 ","2","1","1320","1824","1.5","No","No View","Good","6","1909","98144","47.585","-122.294"
"2810100023","20140625T000000","  395,000 ","2","2.25","1350","1493","2","No","No View","Average","8","2007","98136","47.5421","-122.388"
"2771102158","20141021T000000","  395,000 ","3","3.5","1450","1263","2","No","No View","Average","8","2007","98199","47.6508","-122.383"
"8929000250","20150413T000000","  395,000 ","2","1.75","1210","1161","2","No","No View","Average","8","2014","98029","47.5513","-121.998"
"217500015","20150224T000000","  394,999 ","3","1.5","1730","7800","1","No","No View","Average","7","1958","98133","47.7365","-122.337"
"2612000200","20150427T000000","  394,950 ","3","2.5","2050","8172","2","No","No View","Average","8","2002","98168","47.4808","-122.28"
"4037200585","20140723T000000","  394,950 ","3","2.5","1090","7700","1","No","No View","Good","7","1957","98008","47.607","-122.12"
"7625703357","20150227T000000","  394,950 ","2","2.25","1300","2104","2","No","No View","Average","8","2011","98136","47.5477","-122.388"
"5100400241","20150202T000000","  394,950 ","2","1","1131","1304","3","No","No View","Average","7","2011","98115","47.6912","-122.313"
"7625702444","20140510T000000","  394,950 ","3","2.5","1350","1250","3","No","No View","Average","8","2006","98136","47.5491","-122.387"
"3579800485","20150218T000000","  394,900 ","3","1","1430","13370","1","No","No View","Average","7","1962","98034","47.7317","-122.241"
"7936800150","20140702T000000","  394,500 ","4","2.5","3002","6042","2","No","No View","Average","8","2004","98055","47.4231","-122.186"
"3300700470","20140514T000000","  394,475 ","2","1","830","4000","1","No","No View","Average","6","1955","98117","47.6929","-122.379"
"7893800534","20141124T000000","  394,250 ","3","2","2620","10107","1","No","Good","Average","7","1982","98198","47.4096","-122.329"
"3793500730","20140627T000000","  394,000 ","4","2.5","3000","9793","2","No","No View","Average","7","2002","98038","47.3655","-122.028"
"4365200620","20150312T000000","  394,000 ","3","1","1450","7930","1","No","No View","Good","6","1923","98126","47.5212","-122.371"
"2781250100","20150415T000000","  394,000 ","3","2.5","2550","5349","2","No","No View","Average","7","2004","98038","47.3504","-122.026"
"7714000250","20141018T000000","  394,000 ","5","3.25","3620","4650","2","No","No View","Average","8","2004","98038","47.3552","-122.026"
"7940710070","20140822T000000","  394,000 ","3","2.5","1370","4400","1","No","No View","Average","8","1988","98034","47.7139","-122.203"
"7203101290","20141020T000000","  394,000 ","3","2.5","1680","4075","2","No","No View","Average","7","2008","98053","47.6964","-122.024"
"3524039228","20140723T000000","  394,000 ","3","2","1160","3441","1","No","No View","Good","6","1930","98136","47.5314","-122.392"
"7853340610","20150421T000000","  394,000 ","2","2","1750","2731","2","No","No View","Average","8","2012","98065","47.5169","-121.878"
"9212900820","20140828T000000","  393,820 ","2","2","1170","8251","1","No","No View","Average","7","1941","98115","47.6873","-122.291"
"3995700250","20141013T000000","  393,500 ","3","1.75","1600","8156","1","No","No View","Very Good","7","1948","98155","47.7397","-122.3"
"952007069","20150121T000000","  393,500 ","3","1.75","1230","1441","2","No","No View","Average","8","2004","98116","47.5626","-122.382"
"1524079028","20141029T000000","  393,000 ","5","1.75","1610","15246","1","No","No View","Average","6","1936","98024","47.5654","-121.894"
"7788000100","20150206T000000","  393,000 ","4","1.75","1790","11801","1","No","No View","Good","8","1974","98056","47.5172","-122.17"
"3578401760","20140820T000000","  393,000 ","3","2","1320","10720","2","No","No View","Average","8","1981","98074","47.6203","-122.037"
"4123810090","20140909T000000","  393,000 ","3","2.25","2140","10256","2","No","No View","Average","8","1987","98038","47.3751","-122.044"
"1332200100","20150507T000000","  393,000 ","4","2.5","2641","8091","2","No","No View","Average","7","1998","98031","47.4043","-122.213"
"4287400005","20140731T000000","  393,000 ","4","2","1450","5456","1","No","No View","Very Good","7","1951","98108","47.5442","-122.297"
"4174600391","20150323T000000","  393,000 ","5","2","1820","5054","1","No","No View","Good","7","1970","98108","47.5547","-122.299"
"6431500280","20150323T000000","  393,000 ","2","1","830","5000","1","No","No View","Good","7","1921","98103","47.6914","-122.352"
"1090000075","20141216T000000","  393,000 ","2","1","1020","4200","1","No","No View","Very Good","6","1923","98136","47.5319","-122.391"
"91000320","20140923T000000","  393,000 ","2","1","980","3350","1","No","No View","Good","7","1925","98103","47.6858","-122.352"
"6743700015","20150128T000000","  392,800 ","3","2","1080","11856","1","No","No View","Very Good","7","1986","98033","47.6955","-122.175"
"2887701251","20141007T000000","  392,800 ","2","1","740","4275","1","No","No View","Very Good","6","1924","98115","47.688","-122.308"
"5467200055","20150307T000000","  392,500 ","4","2.75","2400","19923","1","No","No View","Very Good","7","1953","98042","47.3616","-122.144"
"2475900565","20150309T000000","  392,500 ","3","1","1390","10500","1.5","No","No View","Average","6","1940","98024","47.567","-121.893"
"6648100010","20141119T000000","  392,500 ","3","1.75","1540","8925","1","No","No View","Good","7","1957","98133","47.7762","-122.337"
"4025300371","20150408T000000","  392,500 ","3","1","1660","8839","1","No","No View","Good","7","1947","98155","47.7485","-122.3"
"2726049150","20140717T000000","  392,500 ","4","2","1950","8040","1","No","No View","Average","7","1961","98125","47.7074","-122.29"
"2916200054","20150413T000000","  392,500 ","3","1","1100","7650","1","No","No View","Average","7","1952","98133","47.7219","-122.354"
"423059369","20140604T000000","  392,500 ","4","2.5","2150","7303","2","No","No View","Average","8","2005","98056","47.5109","-122.183"
"1513800170","20150402T000000","  392,500 ","3","1","930","6572","1","No","No View","Average","7","1952","98115","47.6889","-122.301"
"3650100105","20140926T000000","  392,500 ","2","1","1050","4125","1","No","No View","Good","7","1909","98144","47.5736","-122.307"
"1862400471","20140820T000000","  392,500 ","3","3.25","1600","1289","3","No","No View","Average","8","1998","98117","47.6957","-122.375"
"3126049094","20141112T000000","  392,450 ","4","2","2195","2681","1","No","No View","Average","7","1912","98103","47.6965","-122.342"
"3845101100","20150121T000000","  392,440 ","4","2.5","2547","4800","2","No","No View","Average","9","2014","98092","47.2592","-122.194"
"3971700560","20150421T000000","  392,400 ","5","2.5","2520","27951","1.5","No","No View","Average","7","1942","98155","47.7733","-122.318"
"7203140110","20150324T000000","  392,137 ","3","2","1460","3696","2","No","No View","Average","7","2010","98053","47.6861","-122.013"
"121059147","20141104T000000","  392,000 ","4","2.5","2300","41167","2","No","No View","Average","7","1988","98042","47.3412","-122.108"
"2011400021","20140701T000000","  392,000 ","5","2.25","3740","32481","1.5","No","No View","Average","8","1958","98198","47.3965","-122.314"
"7334400070","20150223T000000","  392,000 ","3","1.5","1500","11975","1","No","No View","Good","7","1970","98045","47.4658","-121.758"
"2660500365","20150106T000000","  392,000 ","3","1","1230","9600","1","No","No View","Average","7","1952","98118","47.5553","-122.288"
"3274850130","20141203T000000","  392,000 ","4","2.5","2600","8921","2","No","No View","Average","8","1991","98058","47.4423","-122.178"
"1402600110","20150226T000000","  392,000 ","4","2.25","2360","7733","2","No","No View","Average","8","1983","98058","47.4403","-122.137"
"2297400020","20140902T000000","  392,000 ","3","2.25","1790","7125","1","No","No View","Average","7","1974","98034","47.7184","-122.226"
"4123830480","20140610T000000","  392,000 ","4","2.75","1940","6555","2","No","No View","Average","8","1990","98038","47.3701","-122.041"
"9269200831","20140825T000000","  392,000 ","3","1","1090","6125","1","No","No View","Good","6","1945","98126","47.5343","-122.37"
"3448740430","20140925T000000","  392,000 ","5","2.5","2340","5670","2","No","No View","Average","7","2009","98059","47.4913","-122.152"
"8122100290","20140813T000000","  392,000 ","2","1.5","940","5000","1","No","No View","Good","7","1925","98126","47.5375","-122.374"
"6600060150","20150312T000000","  392,000 ","4","2.5","2130","4028","2","No","No View","Average","8","2014","98146","47.5108","-122.363"
"6600060140","20150323T000000","  392,000 ","4","2.5","2130","4000","2","No","No View","Average","8","2014","98146","47.5108","-122.362"
"5141000510","20140915T000000","  392,000 ","4","3.75","2220","3797","1.5","No","No View","Good","6","1917","98108","47.5574","-122.315"
"2607730110","20140707T000000","  391,500 ","3","2.5","1920","9625","2","No","No View","Average","8","1993","98045","47.4876","-121.8"
"6675500070","20141119T000000","  391,500 ","3","2","1450","9132","1","No","No View","Average","7","1987","98034","47.7288","-122.226"
"3166900270","20150402T000000","  391,500 ","3","2.5","2424","6143","2","No","No View","Average","9","2014","98030","47.3512","-122.135"
"8682211030","20141028T000000","  391,265 ","3","2","1440","3900","1","No","No View","Average","8","2002","98053","47.7022","-122.021"
"6067900640","20150420T000000","  391,000 ","3","2","1490","9000","1","No","No View","Good","8","1977","98006","47.5455","-122.184"
"1862400292","20140723T000000","  391,000 ","2","1","890","5423","1","No","No View","Average","6","1946","98117","47.6966","-122.368"
"2325400170","20150211T000000","  391,000 ","4","2.25","2190","3850","2","No","No View","Average","7","2006","98059","47.4861","-122.161"
"291310150","20140602T000000","  391,000 ","3","2.25","1410","1290","2","No","No View","Average","7","2004","98027","47.5345","-122.069"
"3278612450","20150407T000000","  391,000 ","3","2.5","1800","1120","2","No","No View","Average","8","2011","98126","47.5436","-122.369"
"1920079103","20140911T000000","  390,500 ","2","1.75","1460","426450","1","No","No View","Very Good","7","1966","98022","47.2079","-121.967"
"3654200039","20150325T000000","  390,500 ","3","2.25","1530","1279","2","No","No View","Average","7","2007","98177","47.7035","-122.357"
"7937600830","20140808T000000","  390,000 ","4","3","2570","262018","1","No","No View","Average","7","1988","98058","47.4417","-122.09"
"3421069044","20141223T000000","  390,000 ","3","1.75","2092","250905","1","No","No View","Average","7","1981","98022","47.2664","-122.027"
"2126079046","20150407T000000","  390,000 ","3","1.75","1220","216332","1","No","No View","Average","7","1981","98019","47.7224","-121.926"
"2323069022","20150115T000000","  390,000 ","2","1","1800","119790","1","No","No View","Good","7","1947","98027","47.4617","-122.012"
"3422059010","20150327T000000","  390,000 ","3","1.75","2160","98445","2","No","No View","Average","8","1978","98042","47.35","-122.162"
"2051200506","20150413T000000","  390,000 ","3","1","1190","85226","1.5","No","No View","Very Good","5","1935","98070","47.365","-122.462"
"2380000040","20140806T000000","  390,000 ","4","1.75","1910","77574","1","No","No View","Good","8","1971","98042","47.3932","-122.12"
"3622059180","20140703T000000","  390,000 ","4","2","1900","76877","1","No","No View","Average","8","2004","98042","47.3491","-122.113"
"3422059208","20150511T000000","  390,000 ","3","2.5","1930","64904","1","No","No View","Good","8","1988","98042","47.346","-122.157"
"7215410320","20150311T000000","  390,000 ","3","2.5","2480","53250","2","No","No View","Average","9","1990","98042","47.3323","-122.079"
"2624089181","20140812T000000","  390,000 ","4","2.75","1790","47250","1","No","No View","Average","7","1987","98045","47.5302","-121.746"
"3744600028","20141121T000000","  390,000 ","4","1.75","2690","46609","1.5","No","No View","Average","7","1940","98146","47.4951","-122.352"
"2822069080","20141121T000000","  390,000 ","4","2.5","2560","43560","2","No","No View","Average","8","1989","98038","47.3692","-122.047"
"1022069071","20140808T000000","  390,000 ","3","1.75","1870","40250","1","No","No View","Very Good","7","1959","98038","47.4038","-122.036"
"5561200980","20141003T000000","  390,000 ","4","2.25","2680","35218","2","No","No View","Average","8","1986","98027","47.4613","-121.997"
"1402000070","20140520T000000","  390,000 ","4","2.25","1770","33132","1","No","No View","Good","8","1965","98058","47.4413","-122.151"
"9485930120","20141014T000000","  390,000 ","3","2.25","2270","32112","1","No","No View","Good","8","1980","98042","47.3451","-122.094"
"1402000210","20150427T000000","  390,000 ","3","2.25","2420","31497","1","No","No View","Good","8","1964","98058","47.4422","-122.151"
"1775700011","20150512T000000","  390,000 ","3","2.5","1410","26375","1","No","No View","Average","6","1992","98077","47.7432","-122.076"
"1523059103","20140926T000000","  390,000 ","4","2.5","2570","22215","2","No","No View","Very Good","7","1958","98059","47.4833","-122.157"
"3339400349","20141124T000000","  390,000 ","3","2.5","2500","21780","1","No","No View","Average","8","1986","98092","47.3282","-122.198"
"7229900285","20140917T000000","  390,000 ","3","2","1840","16815","1","No","No View","Very Good","7","1972","98059","47.4837","-122.11"
"1326059070","20140708T000000","  390,000 ","3","1.75","1180","16552","1","No","No View","Good","7","1967","98072","47.7426","-122.116"
"5095400460","20140723T000000","  390,000 ","4","2.5","1840","15496","2","No","No View","Average","8","1991","98059","47.4683","-122.07"
"1023089085","20140804T000000","  390,000 ","3","1.75","1850","15170","1","No","No View","Average","7","1965","98045","47.4991","-121.774"
